ID,Language,Subscription_Type,Subscription_Event_Type,Purchase_Store,Purchase_Amount,Currency,Subscription_Start_Date,Subscription_Expiration,Demo_User,Free_Trial_User,Free_Trial_Start_Date,Free_Trial_Expiration,Auto_Renew,Country,User_Type,Lead_Platform,Email_Subscriber,Push_Notifications,Send_Count,Open_Count,Click_Count,Unique_Open_Count,Unique_Click_Count,Currency_Ex_Rate,Purchase_Amount_in_USD,Subscription_Length,  USD_per_day  ,,
18733,CHI,Limited,RENEWAL,Web,79,USD,5/8/19,11/8/19,Yes,No,NULL,NULL,No,US/Canada,Consumer,App,No,Yes,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
18909,ESC,Limited,RENEWAL,Web,79,USD,5/18/19,11/18/19,Yes,No,NULL,NULL,No,US/Canada,Consumer,App,Yes,Yes,90,0,0,0,0,1,$79.00,184, $0.43 ,,
18984,ESP,Limited,RENEWAL,Web,79,USD,3/19/19,9/19/19,No,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,151,8,0,4,0,1,$79.00,184, $0.43 ,,
18995,FRA,Limited,RENEWAL,Web,79,USD,5/6/19,11/6/19,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,31,5,0,5,0,1,$79.00,184, $0.43 ,,
19190,FRA,Limited,RENEWAL,Web,79,USD,3/20/19,9/20/19,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,13,0,0,0,0,1,$79.00,184, $0.43 ,,
19321,ITA,Limited,RENEWAL,Web,79,USD,5/22/19,11/22/19,Yes,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,76,0,0,0,0,1,$79.00,184, $0.43 ,,
19421,JPN,Limited,RENEWAL,Web,79,USD,5/17/19,11/17/19,No,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,47,0,0,0,0,1,$79.00,184, $0.43 ,,
19904,DEU,Limited,RENEWAL,Web,79,USD,5/17/19,11/17/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
20073,ESP,Limited,RENEWAL,Web,79,USD,3/17/19,9/17/19,No,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,194,26,1,25,1,1,$79.00,184, $0.43 ,,
20172,FRA,Limited,RENEWAL,Web,79,USD,7/8/19,1/8/20,No,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,58,0,0,0,0,1,$79.00,184, $0.43 ,,
20434,JPN,Limited,RENEWAL,Web,79,USD,3/28/19,9/28/19,No,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,24,0,0,0,0,1,$79.00,184, $0.43 ,,
20877,ESP,Limited,RENEWAL,Web,79,USD,5/12/19,11/12/19,Yes,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,63,0,0,0,0,1,$79.00,184, $0.43 ,,
20895,ESP,Limited,RENEWAL,Web,79,USD,5/27/19,11/27/19,Yes,No,NULL,NULL,No,Other,Consumer,App,No,Yes,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
21035,POL,Limited,RENEWAL,Web,79,USD,3/17/19,9/17/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
21112,ESP,Limited,RENEWAL,Web,79,USD,5/12/19,11/12/19,Yes,No,NULL,NULL,Yes,US/Canada,Consumer,App,Yes,Yes,17,0,0,0,0,1,$79.00,184, $0.43 ,,
21629,ARA,Limited,RENEWAL,Web,79,USD,7/16/19,1/16/20,Yes,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,108,5,0,5,0,1,$79.00,184, $0.43 ,,
21943,ENG,Limited,RENEWAL,Web,79,USD,3/14/19,9/14/19,No,No,NULL,NULL,No,US/Canada,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
22216,CHI,Limited,RENEWAL,Web,79,USD,7/8/19,1/8/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,27,8,1,7,1,1,$79.00,184, $0.43 ,,
22221,HIN,Limited,RENEWAL,Web,79,USD,3/20/19,9/20/19,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,27,0,0,0,0,1,$79.00,184, $0.43 ,,
22235,RUS,Limited,RENEWAL,Web,79,USD,5/18/19,11/18/19,Yes,No,NULL,NULL,No,US/Canada,Consumer,App,No,Yes,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
22380,ESP,Limited,RENEWAL,Web,79,USD,7/10/19,1/10/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,13,0,0,0,0,1,$79.00,184, $0.43 ,,
22921,ESP,Limited,RENEWAL,Web,79,USD,7/1/19,1/1/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,35,4,0,4,0,1,$79.00,184, $0.43 ,,
23048,ESP,Limited,RENEWAL,Web,79,USD,3/28/19,9/28/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,16,3,3,1,1,1,$79.00,184, $0.43 ,,
23562,ESP,Limited,RENEWAL,Web,79,USD,5/28/19,11/28/19,Yes,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,102,2,0,2,0,1,$79.00,184, $0.43 ,,
23823,ESP,Limited,RENEWAL,Web,79,USD,3/27/19,9/27/19,Yes,No,NULL,NULL,No,US/Canada,Consumer,App,Yes,Yes,82,0,0,0,0,1,$79.00,184, $0.43 ,,
23830,ENG,Limited,RENEWAL,Web,79,USD,7/5/19,1/5/20,No,No,NULL,NULL,No,Other,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
23859,ESP,Limited,RENEWAL,Web,79,USD,3/16/19,9/16/19,No,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,45,0,0,0,0,1,$79.00,184, $0.43 ,,
24050,ESP,Limited,RENEWAL,Web,79,USD,7/21/19,1/21/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,13,0,0,0,0,1,$79.00,184, $0.43 ,,
24445,FRA,Limited,RENEWAL,Web,79,USD,7/11/19,1/11/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,14,0,0,0,0,1,$79.00,184, $0.43 ,,
24532,GRK,Limited,RENEWAL,Web,79,USD,5/9/19,11/9/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,41,0,0,0,0,1,$79.00,184, $0.43 ,,
24576,ESP,Limited,RENEWAL,Web,79,USD,5/5/19,11/5/19,Yes,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,88,2,0,2,0,1,$79.00,184, $0.43 ,,
25200,ESP,Limited,RENEWAL,Web,79,USD,5/23/19,11/23/19,Yes,No,NULL,NULL,Yes,US/Canada,Consumer,App,Yes,Yes,104,0,0,0,0,1,$79.00,184, $0.43 ,,
25342,ESP,Limited,RENEWAL,Web,79,USD,3/17/19,9/17/19,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,17,0,0,0,0,1,$79.00,184, $0.43 ,,
25488,ESP,Limited,RENEWAL,Web,79,USD,7/21/19,1/21/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,8,0,0,0,0,1,$79.00,184, $0.43 ,,
25544,FRA,Limited,RENEWAL,Web,79,USD,7/1/19,1/1/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
25625,ITA,Limited,RENEWAL,Web,79,USD,3/17/19,9/17/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
25927,JPN,Limited,RENEWAL,Web,79,USD,5/22/19,11/22/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,2,0,0,0,0,1,$79.00,184, $0.43 ,,
26152,ENG,Limited,RENEWAL,Web,79,USD,3/15/19,9/15/19,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,21,0,0,0,0,1,$79.00,184, $0.43 ,,
26248,ITA,Limited,RENEWAL,Web,79,USD,5/5/19,11/5/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,2,0,0,0,0,1,$79.00,184, $0.43 ,,
26255,POL,Limited,RENEWAL,Web,79,USD,5/9/19,11/9/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,32,0,0,0,0,1,$79.00,184, $0.43 ,,
26532,ESP,Limited,RENEWAL,Web,79,USD,5/19/19,11/19/19,No,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,45,8,0,8,0,1,$79.00,184, $0.43 ,,
26979,FRA,Limited,RENEWAL,Web,79,USD,5/13/19,11/13/19,No,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,72,0,0,0,0,1,$79.00,184, $0.43 ,,
27403,FRA,Limited,RENEWAL,Web,79,USD,5/4/19,11/4/19,Yes,No,NULL,NULL,Yes,US/Canada,Consumer,App,No,Yes,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
27457,ESP,Limited,RENEWAL,Web,79,USD,3/15/19,9/15/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
27546,ESP,Limited,RENEWAL,Web,79,USD,7/30/19,1/30/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,1,0,0,0,0,1,$79.00,184, $0.43 ,,
27867,DEU,Limited,RENEWAL,Web,79,USD,5/17/19,11/17/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
27886,ESP,Limited,RENEWAL,Web,79,USD,5/21/19,11/21/19,No,No,NULL,NULL,No,US/Canada,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
28002,ESP,Limited,RENEWAL,Web,79,USD,3/20/19,9/20/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
28028,DEU,Limited,RENEWAL,Web,79,USD,3/14/19,9/14/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,2,1,0,1,0,1,$79.00,184, $0.43 ,,
28088,ENG,Limited,RENEWAL,Web,79,USD,3/14/19,9/14/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
28445,ESP,Limited,RENEWAL,Web,79,USD,7/18/19,1/18/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,14,0,0,0,0,1,$79.00,184, $0.43 ,,
28623,ESP,Limited,RENEWAL,Web,79,USD,3/26/19,9/26/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
28920,FRA,Limited,RENEWAL,Web,79,USD,3/19/19,9/19/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,34,0,0,0,0,1,$79.00,184, $0.43 ,,
29159,ESC,Limited,RENEWAL,Web,79,USD,3/13/19,9/13/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,12,0,0,0,0,1,$79.00,184, $0.43 ,,
29566,TGL,Limited,RENEWAL,Web,79,USD,7/17/19,1/17/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,13,1,0,1,0,1,$79.00,184, $0.43 ,,
29754,CHI,Limited,RENEWAL,Web,79,USD,3/25/19,9/25/19,No,No,NULL,NULL,No,US/Canada,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
29845,FRA,Limited,RENEWAL,Web,79,USD,3/24/19,9/24/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,49,12,0,8,0,1,$79.00,184, $0.43 ,,
29989,ITA,Limited,RENEWAL,Web,79,USD,3/22/19,9/22/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,49,1,0,1,0,1,$79.00,184, $0.43 ,,
30130,JPN,Limited,RENEWAL,Web,79,USD,3/27/19,9/27/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,52,7,0,7,0,1,$79.00,184, $0.43 ,,
30290,ARA,Limited,RENEWAL,Web,79,USD,5/5/19,11/5/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,34,0,0,0,0,1,$79.00,184, $0.43 ,,
30677,ENG,Limited,RENEWAL,Web,79,USD,5/8/19,11/8/19,Yes,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,35,0,0,0,0,1,$79.00,184, $0.43 ,,
30683,ESP,Limited,RENEWAL,Web,79,USD,7/2/19,1/2/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,23,3,2,2,1,1,$79.00,184, $0.43 ,,
31062,ESP,Limited,RENEWAL,Web,79,USD,3/25/19,9/25/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,23,3,2,2,1,1,$79.00,184, $0.43 ,,
31432,FRA,Limited,RENEWAL,Web,79,USD,3/15/19,9/15/19,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,24,1,0,1,0,1,$79.00,184, $0.43 ,,
31457,FRA,Limited,RENEWAL,Web,79,USD,3/14/19,9/14/19,No,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,40,0,0,0,0,1,$79.00,184, $0.43 ,,
31716,POR,Limited,RENEWAL,Web,79,USD,7/23/19,1/23/20,No,No,NULL,NULL,No,US/Canada,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
31858,HEB,Limited,RENEWAL,Web,79,USD,5/2/19,11/2/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,58,19,0,16,0,1,$79.00,184, $0.43 ,,
32215,ITA,Limited,RENEWAL,Web,79,USD,5/23/19,11/23/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,41,0,0,0,0,1,$79.00,184, $0.43 ,,
32358,ESP,Limited,RENEWAL,Web,79,USD,5/5/19,11/5/19,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,39,0,0,0,0,1,$79.00,184, $0.43 ,,
32384,ESP,Limited,RENEWAL,Web,79,USD,5/27/19,11/27/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,40,0,0,0,0,1,$79.00,184, $0.43 ,,
32521,RUS,Limited,RENEWAL,Web,79,USD,5/22/19,11/22/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,57,19,0,15,0,1,$79.00,184, $0.43 ,,
32808,ITA,Limited,RENEWAL,Web,79,USD,5/26/19,11/26/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,41,0,0,0,0,1,$79.00,184, $0.43 ,,
32827,ESP,Limited,RENEWAL,Web,79,USD,5/3/19,11/3/19,Yes,No,NULL,NULL,No,US/Canada,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
33128,CHI,Limited,RENEWAL,Web,79,USD,5/6/19,11/6/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,41,0,0,0,0,1,$79.00,184, $0.43 ,,
33167,FRA,Limited,RENEWAL,Web,79,USD,7/11/19,1/11/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,15,0,0,0,0,1,$79.00,184, $0.43 ,,
33479,ESP,Limited,RENEWAL,Web,79,USD,3/21/19,9/21/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,22,3,1,3,1,1,$79.00,184, $0.43 ,,
33554,RUS,Limited,RENEWAL,Web,79,USD,5/23/19,11/23/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,41,0,0,0,0,1,$79.00,184, $0.43 ,,
33615,FRA,Limited,RENEWAL,Web,79,USD,3/15/19,9/15/19,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,39,0,0,0,0,1,$79.00,184, $0.43 ,,
33659,ESP,Limited,RENEWAL,Web,79,USD,3/15/19,9/15/19,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
33748,FRA,Limited,RENEWAL,Web,79,USD,5/11/19,11/11/19,No,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,47,0,0,0,0,1,$79.00,184, $0.43 ,,
33787,ITA,Limited,RENEWAL,Web,79,USD,7/18/19,1/18/20,Yes,No,NULL,NULL,No,Other,Other,Unknown,No,No,35,4,0,2,0,1,$79.00,184, $0.43 ,,
33901,ESP,Limited,RENEWAL,Web,79,USD,7/26/19,1/26/20,No,No,NULL,NULL,No,US/Canada,Consumer,Web,No,Yes,40,14,2,7,1,1,$79.00,184, $0.43 ,,
33925,ESP,Limited,RENEWAL,Web,79,USD,7/5/19,1/5/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,18,0,0,0,0,1,$79.00,184, $0.43 ,,
34032,ESP,Limited,RENEWAL,Web,79,USD,5/10/19,11/10/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,17,0,0,0,0,1,$79.00,184, $0.43 ,,
34047,ESP,Limited,RENEWAL,Web,79,USD,7/4/19,1/4/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,19,0,0,0,0,1,$79.00,184, $0.43 ,,
34189,ESP,Limited,RENEWAL,Web,79,USD,3/19/19,9/19/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,35,0,0,0,0,1,$79.00,184, $0.43 ,,
34242,ESP,Limited,RENEWAL,Web,79,USD,7/12/19,1/12/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,15,1,0,1,0,1,$79.00,184, $0.43 ,,
34287,ESP,Limited,RENEWAL,Web,79,USD,5/1/19,11/1/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
34331,ESP,Limited,RENEWAL,Web,79,USD,7/21/19,1/21/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,1,1,0,1,0,1,$79.00,184, $0.43 ,,
34501,ITA,Limited,RENEWAL,Web,79,USD,5/4/19,11/4/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,51,2,0,2,0,1,$79.00,184, $0.43 ,,
35284,KOR,Limited,RENEWAL,Web,79,USD,5/19/19,11/19/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,38,0,0,0,0,1,$79.00,184, $0.43 ,,
35288,DEU,Limited,RENEWAL,Web,79,USD,5/14/19,11/14/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
35514,JPN,Limited,RENEWAL,Web,79,USD,7/29/19,1/29/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,19,0,0,0,0,1,$79.00,184, $0.43 ,,
35590,JPN,Limited,RENEWAL,Web,79,USD,5/21/19,11/21/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,32,0,0,0,0,1,$79.00,184, $0.43 ,,
35638,ESP,Limited,RENEWAL,Web,79,USD,7/2/19,1/2/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,29,4,2,3,1,1,$79.00,184, $0.43 ,,
35766,NED,Limited,RENEWAL,Web,79,USD,3/16/19,9/16/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
35853,ENG,Limited,RENEWAL,Web,79,USD,5/3/19,11/3/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,55,9,4,7,3,1,$79.00,184, $0.43 ,,
35944,JPN,Limited,RENEWAL,Web,79,USD,11/11/19,5/13/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,3,1,0,1,0,1,$79.00,184, $0.43 ,,
36130,DEU,Limited,RENEWAL,Web,79,USD,3/15/19,9/15/19,No,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,75,0,0,0,0,1,$79.00,184, $0.43 ,,
36168,DEU,Limited,RENEWAL,Web,79,USD,7/25/19,1/25/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,21,6,0,2,0,1,$79.00,184, $0.43 ,,
36173,ESP,Limited,RENEWAL,Web,79,USD,5/24/19,11/24/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,31,0,0,0,0,1,$79.00,184, $0.43 ,,
36180,ENG,Limited,RENEWAL,Web,79,USD,5/6/19,11/6/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,22,8,7,3,2,1,$79.00,184, $0.43 ,,
36497,ESC,Limited,RENEWAL,Web,79,USD,10/23/19,4/24/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,7,0,0,0,0,1,$79.00,184, $0.43 ,,
36861,FRA,Limited,RENEWAL,Web,79,USD,7/23/19,1/23/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,1,0,0,0,0,1,$79.00,184, $0.43 ,,
37079,EBR,Limited,RENEWAL,Web,79,USD,5/20/19,11/20/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
37179,POL,Limited,RENEWAL,Web,79,USD,3/18/19,9/18/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,24,0,0,0,0,1,$79.00,184, $0.43 ,,
37254,ESP,Limited,RENEWAL,Web,79,USD,3/29/19,9/29/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,11,1,0,1,0,1,$79.00,184, $0.43 ,,
37344,ENG,Limited,RENEWAL,Web,79,USD,3/15/19,9/15/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
37662,KOR,Limited,RENEWAL,Web,79,USD,5/8/19,11/8/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,17,0,0,0,0,1,$79.00,184, $0.43 ,,
37707,CHI,Limited,RENEWAL,Web,79,USD,3/15/19,9/15/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,40,0,0,0,0,1,$79.00,184, $0.43 ,,
37722,VIE,Limited,RENEWAL,Web,79,USD,5/29/19,11/29/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
37870,ESP,Limited,RENEWAL,Web,79,USD,5/30/19,11/30/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,26,0,0,0,0,1,$79.00,184, $0.43 ,,
37981,ARA,Limited,RENEWAL,Web,79,USD,3/13/19,9/13/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,11,1,0,1,0,1,$79.00,184, $0.43 ,,
38299,FRA,Limited,RENEWAL,Web,79,USD,5/9/19,11/9/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
38708,ESP,Limited,RENEWAL,Web,79,USD,3/19/19,9/19/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,40,0,0,0,0,1,$79.00,184, $0.43 ,,
38718,ARA,Limited,RENEWAL,Web,79,USD,3/26/19,9/26/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,25,2,0,2,0,1,$79.00,184, $0.43 ,,
38742,FRA,Limited,RENEWAL,Web,79,USD,3/14/19,9/14/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,44,1,0,1,0,1,$79.00,184, $0.43 ,,
38763,ESP,Limited,RENEWAL,Web,79,USD,3/26/19,9/26/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,57,16,0,14,0,1,$79.00,184, $0.43 ,,
38830,CHI,Limited,RENEWAL,Web,79,USD,3/25/19,9/25/19,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,51,0,0,0,0,1,$79.00,184, $0.43 ,,
38854,FRA,Limited,RENEWAL,Web,79,USD,7/5/19,1/5/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
38928,SVE,Limited,RENEWAL,Web,79,USD,5/28/19,11/28/19,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,19,1,0,1,0,1,$79.00,184, $0.43 ,,
38991,ESP,Limited,RENEWAL,Web,79,USD,5/6/19,11/6/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,28,0,0,0,0,1,$79.00,184, $0.43 ,,
39208,TGL,Limited,RENEWAL,Web,79,USD,7/2/19,1/2/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,7,2,0,1,0,1,$79.00,184, $0.43 ,,
39356,CHI,Limited,RENEWAL,Web,79,USD,7/7/19,1/7/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,25,1,0,1,0,1,$79.00,184, $0.43 ,,
39481,POR,Limited,RENEWAL,Web,79,USD,3/18/19,9/18/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,184, $0.43 ,,
39668,ESP,Limited,RENEWAL,Web,79,USD,5/1/19,11/1/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,23,1,0,1,0,1,$79.00,184, $0.43 ,,
39700,ESP,Limited,RENEWAL,Web,79,USD,5/14/19,11/14/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,38,0,0,0,0,1,$79.00,184, $0.43 ,,
39769,ENG,Limited,RENEWAL,Web,79,USD,5/1/19,11/1/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,64,62,0,52,0,1,$79.00,184, $0.43 ,,
39773,FRA,Limited,RENEWAL,Web,79,USD,5/22/19,11/22/19,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,40,0,0,0,0,1,$79.00,184, $0.43 ,,
1077,POR,Limited,RENEWAL,Web,79,USD,11/4/19,5/7/20,No,No,NULL,NULL,Yes,US/Canada,Consumer,Web,No,Yes,2,0,0,0,0,1,$79.00,185, $0.43 ,,
3732,ESP,Limited,RENEWAL,Web,79,USD,11/5/19,5/8/20,No,Yes,11/5/19,11/8/19,Yes,US/Canada,Consumer,Web,Yes,Yes,4,0,0,0,0,1,$79.00,185, $0.43 ,,
6704,ESP,Limited,RENEWAL,Web,79,USD,3/21/19,9/22/19,Yes,No,NULL,NULL,No,US/Canada,Consumer,App,No,Yes,NULL,NULL,NULL,NULL,NULL,1,$79.00,185, $0.43 ,,
6723,ESP,Limited,INITIAL_PURCHASE,Web,79,USD,9/3/19,3/6/20,No,Yes,9/3/19,9/6/19,No,US/Canada,Consumer,Web,No,Yes,24,11,0,11,0,1,$79.00,185, $0.43 ,,
8897,CHI,Limited,RENEWAL,Web,79,USD,11/15/19,5/18/20,No,Yes,11/15/19,11/18/19,No,US/Canada,Consumer,Web,Yes,Yes,6,4,0,2,0,1,$79.00,185, $0.43 ,,
14979,ENG,Limited,RENEWAL,Web,79,USD,11/7/19,5/10/20,No,Yes,11/7/19,11/10/19,No,US/Canada,Consumer,Web,Yes,Yes,4,0,0,0,0,1,$79.00,185, $0.43 ,,
27944,ESP,Limited,RENEWAL,Web,79,USD,3/21/19,9/22/19,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,37,0,0,0,0,1,$79.00,185, $0.43 ,,
31945,ESP,Limited,RENEWAL,Web,79,USD,6/11/19,12/13/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,185, $0.43 ,,
32666,FRA,Limited,RENEWAL,Web,79,USD,6/28/19,12/30/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,2,0,0,0,0,1,$79.00,185, $0.43 ,,
